"","X","acc","comptimes"
"1",1,0.657931289224377,760.198999999993
"2",2,0.654561320365251,764.448999999993
"3",3,0.644905996321543,763.879000000015
"4",4,0.727286008453795,753.616999999998
"5",1,0.669490471509652,753.975999999995
"6",2,0.657291061911442,759.881000000023
"7",3,0.764459692511753,757.089000000007
"8",4,0.66582811138889,768.900999999983
"9",1,0.735225968211174,759.921000000002
"10",2,0.696794126980852,762.814000000013
"11",3,0.672932076861398,767.729999999981
"12",4,0.665034469975192,767.964000000007
"13",1,0.676552475222293,768.149000000005
"14",2,0.624373459242519,773.918000000005
"15",3,0.636327209404559,765.926999999996
"16",4,0.657626947271864,772.040999999997
"17",1,0.708560230976002,768.082000000024
"18",2,0.761307362535929,768.43299999999
"19",3,0.731727609267409,768.979999999981
"20",4,0.661450892042378,770.415000000008
