"","X","acc","comptimes","archs"
"1",1,0.0784135548711173,51.25,"multiMLP_L8_N16_D0.1_CV1"
"2",2,-0.0566970747502762,52.0400000000009,"multiMLP_L8_N16_D0.3_CV1"
"3",3,0.0864247113603509,50.8600000000006,"multiMLP_L4_N16_D0.1_CV1"
"4",4,-0.0643823319697786,51.2999999999993,"multiMLP_L8_N64_D0.3_CV1"
"5",5,-0.0249522721380094,49.1599999999999,"multiMLP_L8_N64_D0.3_CV1"
"6",6,0.0629021234009175,50.5799999999999,"multiMLP_L4_N16_D0.1_CV1"
"7",7,-0.0287425597015256,49.6899999999987,"multiMLP_L8_N16_D0.3_CV1"
"8",8,0.0261581465393036,49.3899999999994,"multiMLP_L4_N16_D0.1_CV1"
"9",9,0.207227504413286,50.1100000000006,"multiMLP_L8_N64_D0.3_CV1"
"10",10,0.0152972070999205,50.8299999999999,"multiMLP_L8_N16_D0.1_CV1"
"11",1,-0.0378008267221378,51.6100000000006,"multiMLP_L8_N64_D0.3_CV1"
"12",2,-0.0816119246257492,51.4600000000009,"multiMLP_L4_N16_D0.3_CV1"
"13",3,0.0450075657981563,51.7299999999996,"multiMLP_L4_N16_D0.3_CV1"
"14",4,-0.207503758477967,51.2799999999988,"multiMLP_L4_N64_D0.1_CV1"
"15",5,0.0205959769270837,50.3299999999999,"multiMLP_L8_N64_D0.3_CV1"
"16",6,0.0392278348158082,49.1200000000008,"multiMLP_L4_N16_D0.1_CV1"
"17",7,-0.0778255741628341,51.0900000000001,"multiMLP_L8_N64_D0.3_CV1"
"18",8,0.0261192119668566,50.9700000000012,"multiMLP_L4_N16_D0.3_CV1"
"19",9,0.106262070090439,51.7099999999991,"multiMLP_L4_N64_D0.1_CV1"
"20",10,-0.137017908496546,48.9599999999991,"multiMLP_L8_N16_D0.1_CV1"
