"","acc","comptimes","penG","penE","subset"
"1",0.667092892654678,31.85,0.671082528267154,0.940747658871979,"F1-F2-F3-F5-F7"
"2",0.611364398447095,27.035,0.692104475204354,0.942311966169442,"F1-F2-F4-F5-F7"
"3",0.680288617823304,27.483,0.67846522564433,0.939584171503565,"F1-F2-F4-F5-F6-F7"
"4",0.618015076959536,27.679,0.682312066598408,0.941246724165711,"F1-F2-F4-F5-F6-F7-F8"
"5",0.614724747251313,26.957,0.67044934744404,0.941185928267871,"F2-F3-F4-F6-F7-F8"
"6",0.60146662098989,26.637,0.682278663016347,0.943385714712767,"F1-F2-F3-F4-F5-F6-F7-F8"
"7",0.716831620901314,28.532,0.68916453215089,0.943809337820167,"F1-F2-F3-F4-F5-F6-F7-F8"
"8",0.626019434740508,25.735,0.688467270149036,0.939523790016001,"F1-F2-F3-F4-F6-F7"
"9",0.635883490423888,24.427,0.671904875685291,0.945653938435821,"F1-F3-F4-F6-F8"
"10",0.676718404692725,25.648,0.685074527557284,0.941632617695935,"F2-F4-F5-F6-F7-F8"
"11",0.658946476663627,25.238,0.69350374005064,0.943608498329991,"F2-F3-F4-F5-F6"
"12",0.629319236214543,25.902,0.698095051560227,0.939797734149351,"F1-F2-F3-F4-F5-F7"
"13",0.629463644891851,25.373,0.679969183635696,0.940770372305823,"F1-F4-F5-F7-F8"
"14",0.539150351817664,25.818,0.686905404032248,0.942971693086937,"F1-F2-F4-F6-F7-F8"
"15",0.603000919013788,24.565,0.685725507830605,0.937737817442973,"F1-F2-F3-F6-F7"
"16",0.656610326270219,26.355,0.691008938978359,0.945141158754158,"F1-F2-F3-F5-F6-F7"
"17",0.663287726627022,26.274,0.669932314564317,0.94072430693585,"F2-F3-F4-F5-F7-F8"
"18",0.707551691347989,26.123,0.696554916469017,0.941042848663952,"F2-F5-F6-F7-F8"
"19",0.642304947985121,26.449,0.69529361410661,0.940294642905722,"F1-F3-F4-F5-F6-F7-F8"
"20",0.669882749534248,25.919,0.687037903059661,0.941154338815316,"F1-F2-F3-F4-F5"
