"","X","acc","comptimes","archs"
"1",1,0.473768854941641,57,"multiMLP_L4_N64_D0.1_CV1"
"2",2,0.20780149889971,54.7599999999984,"multiMLP_L4_N64_D0.1_CV1"
"3",3,0.313058512116997,59.0999999999985,"multiMLP_L4_N64_D0.1_CV1"
"4",4,-0.207635786622567,54.9200000000019,"multiMLP_L8_N16_D0.1_CV1"
"5",5,0.105031917857234,52.3900000000031,"multiMLP_L8_N64_D0.1_CV1"
"6",6,-0.0881302930416231,54.0400000000009,"multiMLP_L8_N64_D0.1_CV1"
"7",7,-0.0522762343670173,52.2899999999972,"multiMLP_L4_N16_D0.3_CV1"
"8",8,-0.0547480541492566,52.3199999999997,"multiMLP_L4_N16_D0.3_CV1"
"9",9,0.157494687144137,52.6499999999978,"multiMLP_L8_N16_D0.1_CV1"
"10",10,-0.114716514470558,52.7700000000004,"multiMLP_L8_N16_D0.1_CV1"
"11",1,0.0612196907549951,58.119999999999,"multiMLP_L4_N64_D0.1_CV1"
"12",2,0.17304445206267,56.7099999999991,"multiMLP_L8_N64_D0.1_CV1"
"13",3,0.142323344688928,55.5699999999997,"multiMLP_L4_N64_D0.1_CV1"
"14",4,-0.075352323860818,53.7200000000012,"multiMLP_L8_N16_D0.3_CV1"
"15",5,0.00533194993703971,54.4300000000003,"multiMLP_L8_N64_D0.3_CV1"
"16",6,-0.0158288115721433,52.7999999999993,"multiMLP_L4_N16_D0.3_CV1"
"17",7,0.116281550127337,53.6800000000003,"multiMLP_L4_N64_D0.1_CV1"
"18",8,-0.039679659130274,53,"multiMLP_L4_N16_D0.3_CV1"
"19",9,0.0427949480276685,54.25,"multiMLP_L4_N16_D0.3_CV1"
"20",10,0.0733988576233773,52.3999999999978,"multiMLP_L4_N16_D0.1_CV1"
