"","X","acc","comptimes","archs"
"1",1,0.00349439861378231,48.4700000000003,"multiMLP_L4_N16_D0.3_CV1"
"2",2,-0.112715054307791,49.1099999999997,"multiMLP_L8_N64_D0.3_CV1"
"3",3,0.177105414894153,49.7399999999998,"multiMLP_L4_N64_D0.1_CV1"
"4",4,0.0665696276256378,49.3299999999999,"multiMLP_L4_N16_D0.1_CV1"
"5",5,-0.0528997551148317,48.7300000000005,"multiMLP_L8_N64_D0.3_CV1"
"6",6,-0.052476491865189,49.2799999999997,"multiMLP_L8_N16_D0.3_CV1"
"7",7,0.168190332621361,47.8900000000003,"multiMLP_L8_N64_D0.1_CV1"
"8",8,0.171740226907522,48.0299999999997,"multiMLP_L8_N16_D0.1_CV1"
"9",9,0.149862892494887,67.1400000000003,"multiMLP_L4_N64_D0.1_CV1"
"10",10,-0.0323669404007136,48.8200000000006,"multiMLP_L4_N16_D0.3_CV1"
"11",1,-0.149297458954616,49.3700000000008,"multiMLP_L8_N16_D0.1_CV1"
"12",2,-0.0362250133094577,49.9699999999993,"multiMLP_L8_N16_D0.1_CV1"
"13",3,0.0622361467821242,50.5799999999999,"multiMLP_L4_N16_D0.3_CV1"
"14",4,0.00535912542681896,49.7199999999993,"multiMLP_L8_N64_D0.3_CV1"
"15",5,-0.0194883049208957,50.3600000000006,"multiMLP_L8_N16_D0.3_CV1"
"16",6,-0.0569519519882814,49.5,"multiMLP_L4_N64_D0.3_CV1"
"17",7,0.0937657710364463,49.5,"multiMLP_L4_N16_D0.3_CV1"
"18",8,0.0672777080836964,67.3200000000015,"multiMLP_L8_N64_D0.1_CV1"
"19",9,-0.0154981596282591,52.8899999999994,"multiMLP_L8_N64_D0.3_CV1"
"20",10,0.0317260843946217,49.2700000000004,"multiMLP_L8_N16_D0.3_CV1"
