"","X","acc","comptimes","archs"
"1",1,0.189200580604367,53.5999999999995,"multiMLP_L8_N64_D0.1_CV2"
"2",2,0.33720500281388,53.6800000000003,"multiMLP_L4_N64_D0.1_CV2"
"3",3,0.290701220308478,55.9200000000001,"multiMLP_L8_N64_D0.1_CV2"
"4",4,0.167780250814381,52.3899999999994,"multiMLP_L8_N64_D0.1_CV2"
"5",5,0.278848318146813,52.7600000000002,"multiMLP_L8_N64_D0.1_CV2"
"6",6,0.0819864768383986,69.5699999999997,"multiMLP_L8_N64_D0.1_CV2"
"7",7,0.32035764021634,54.6399999999994,"multiMLP_L4_N64_D0.1_CV2"
"8",8,0.121130417721422,53.29,"multiMLP_L8_N64_D0.1_CV2"
"9",9,0.26465061428707,54.0299999999997,"multiMLP_L8_N64_D0.1_CV2"
"10",10,0.122790220518826,55.7199999999993,"multiMLP_L8_N64_D0.1_CV2"
"11",1,0.103539375639172,52.5799999999999,"multiMLP_L8_N64_D0.1_CV2"
"12",2,0.176016499131563,50.6299999999992,"multiMLP_L4_N64_D0.1_CV2"
"13",3,0.123849580552854,53.6899999999996,"multiMLP_L8_N64_D0.1_CV2"
"14",4,0.176529232214734,52.0499999999993,"multiMLP_L8_N64_D0.1_CV2"
"15",5,0.0793675108419689,54.5200000000004,"multiMLP_L8_N64_D0.1_CV2"
"16",6,0.14834954720585,53.9400000000005,"multiMLP_L8_N64_D0.1_CV2"
"17",7,0.192151406694699,52.1900000000005,"multiMLP_L8_N64_D0.1_CV2"
"18",8,0.265463537664767,55.2300000000005,"multiMLP_L8_N64_D0.1_CV2"
"19",9,0.334559398218204,71.46,"multiMLP_L8_N64_D0.1_CV2"
"20",10,0.185150488674949,52.6000000000004,"multiMLP_L8_N64_D0.1_CV2"
