"","X","acc","comptimes","pen"
"1",1,0.903280442542582,87.1300000000047,0.745181254258888
"2",2,0.878530697207941,93.2229999999981,0.756056286802388
"3",3,0.883981041987432,90.6689999999944,0.745190040212807
"4",4,0.889881191294361,92.2150000000256,0.748991654203192
"5",5,0.860356840063821,93.5260000000126,0.742212419007044
"6",6,0.871414110106409,90.7780000000494,0.750112715471367
"7",7,0.896940418230492,87.8329999999842,0.754638628124264
"8",8,0.874819126474868,92.8570000000182,0.755523924288989
"9",9,0.833720774625132,90.725999999966,0.748683140345253
"10",10,0.917146793443534,90.7050000000163,0.751815641845597
"11",11,0.880149174409336,88.7609999999986,0.757403552172163
"12",12,0.856767512077626,90.4589999999735,0.757849145471063
"13",13,0.906788657965853,89.786999999953,0.750601595630006
"14",14,0.865965295579722,88.7359999999753,0.75484062230423
"15",15,0.884173678980208,86.2719999999972,0.750986025417879
"16",16,0.879083727595336,86.5460000000312,0.756223950735598
"17",17,0.892544146085643,90.1390000000247,0.741283284216393
"18",18,0.907900555941564,89.0270000000019,0.754776951580823
"19",19,0.84785131575301,89.0249999999651,0.75629866077808
"20",20,0.878249477870568,93.5680000000284,0.748979411887325
"21",21,0.857907567474989,91.6140000000014,0.755855018301668
"22",22,0.914460221119674,89.0979999999981,0.749352765731163
"23",23,0.896992636619614,89.4769999999553,0.745071372362584
"24",24,0.874422516056987,85.8919999999925,0.748079205133857
"25",25,0.854036364087837,86.7369999999646,0.753777335468057
"26",26,0.884342792956036,88.9150000000373,0.756402312138212
"27",27,0.894516283648705,94.3050000000512,0.738487033131459
"28",28,0.874754202761444,92.9040000000386,0.752274710903705
"29",29,0.908891026688862,89.6790000000037,0.753111851077083
"30",30,0.900998076595556,87.2490000000107,0.751994532937158
"31",31,0.922537987242342,93.1030000000028,0.752402079235685
"32",32,0.894330374656249,89.1130000000121,0.747636675074284
"33",33,0.866942246579796,86.0419999999576,0.745463770779317
"34",34,0.886909377420193,91.7820000000065,0.748536435204168
"35",35,0.86635091607184,93.4739999999874,0.742918852211744
"36",36,0.892033244182049,89.7449999999953,0.750424841414032
"37",37,0.850616119810161,88.2419999999693,0.750281444411935
"38",38,0.895392142430415,94.3310000000056,0.741486366786097
"39",39,0.881430529323725,91.1529999999912,0.749777303813172
"40",40,0.869463529730374,90.335000000021,0.747426852234726
"41",41,0.875074369949382,90.0690000000177,0.749481337701707
"42",42,0.89024264832811,88.1589999999851,0.745558319461813
"43",43,0.849524273610256,87.0569999999716,0.749233516949227
"44",44,0.891596002955905,87.2770000000019,0.750107815606542
"45",45,0.875452972654679,85.8759999999893,0.744908720627427
"46",46,0.905258174655166,86.3169999999809,0.756721260236218
"47",47,0.884229719045811,94.4189999999944,0.750248631100997
"48",48,0.865824152457607,91.8009999999776,0.747609783234187
"49",49,0.860997921413364,88.4280000000144,0.755404612334635
"50",50,0.90091015418769,86.4569999999949,0.740515493736385
"51",1,0.8743389730154,88.2629999999772,0.7507992856291
"52",2,0.875050166579641,88.295999999973,0.748772748742792
"53",3,0.885445108400762,90.9870000000228,0.751059037382022
"54",4,0.886710989514621,90.3739999999525,0.748776212632755
"55",5,0.883508869440512,88.8289999999688,0.751105992891504
"56",6,0.888400310419707,92.7760000000126,0.747468801313657
"57",7,0.892791227482649,91.2719999999972,0.748315521256155
"58",8,0.918189017654032,89.3520000000135,0.745849600379631
"59",9,0.882399916246505,99.3360000000102,0.749429033781139
"60",10,0.849557431629362,92.7289999999921,0.751706955218043
"61",11,0.887639116542723,103.252999999968,0.740607840249175
"62",12,0.880811946186622,92.4919999999693,0.749979871323684
"63",13,0.842981689207454,90.3740000000107,0.753821169646466
"64",14,0.899604517297578,90.5439999999944,0.749436376607833
"65",15,0.887363647466398,89.7750000000233,0.748293270776573
"66",16,0.86623559606755,87.7810000000172,0.748795380851117
"67",17,0.873520653715769,86.3609999999753,0.754897596797962
"68",18,0.89451532901975,93.4870000000228,0.757028163505766
"69",19,0.845281131962848,91.7300000000396,0.753215755822987
"70",20,0.877417397968343,89.4660000000149,0.750064586086617
"71",21,0.866424651184868,96.1269999999786,0.747215499707978
"72",22,0.877465802827071,93.8859999999986,0.747543182297764
"73",23,0.902991088815513,88.7939999999944,0.75011490979532
"74",24,0.888962570774314,92.3289999999688,0.753155456128569
"75",25,0.882854564413402,91.3890000000247,0.744255823902455
"76",26,0.872012831815291,89.9379999999655,0.735915021411244
"77",27,0.894189237350334,93.9040000000386,0.748556873452858
"78",28,0.866498200056593,91.2690000000293,0.752786548848465
"79",29,0.888241305551929,87.3699999999953,0.752689591223367
"80",30,0.873426926521413,89.0200000000186,0.753019697776133
"81",31,0.914363195156417,86.8070000000298,0.755947621812474
"82",32,0.878306743692949,92.820000000007,0.75167521363282
"83",33,0.869210459145894,88.5779999999795,0.753884524341451
