"","X","acc","comptimes","archs"
"1",1,0.151545742228954,53.4200000000001,"multiMLP_L4_N64_D0.1_CV2"
"2",2,0.389172140233951,54.6200000000008,"multiMLP_L8_N64_D0.1_CV2"
"3",3,0.361754975208067,54.5500000000011,"multiMLP_L8_N64_D0.1_CV2"
"4",4,0.396965548107159,85.6099999999988,"multiMLP_L8_N64_D0.1_CV2"
"5",5,0.349780004789654,52.6499999999996,"multiMLP_L4_N64_D0.1_CV2"
"6",6,0.186674422719449,54.2299999999996,"multiMLP_L4_N64_D0.1_CV2"
"7",7,0.429907851925537,53.1700000000001,"multiMLP_L4_N64_D0.1_CV2"
"8",8,0.232479945228578,53.9700000000012,"multiMLP_L8_N64_D0.1_CV2"
"9",9,0.373657109858068,52.9600000000009,"multiMLP_L4_N64_D0.3_CV2"
"10",10,0.205962243720993,52.1700000000001,"multiMLP_L4_N16_D0.1_CV2"
"11",1,0.169785537795423,53.9900000000016,"multiMLP_L4_N64_D0.1_CV2"
"12",2,0.308309358689772,51.0200000000004,"multiMLP_L8_N64_D0.1_CV2"
"13",3,0.148229979059952,51.9699999999993,"multiMLP_L4_N64_D0.1_CV2"
"14",4,0.214035230377351,53.3999999999996,"multiMLP_L8_N64_D0.1_CV2"
"15",5,0.0978383623745837,55.5900000000001,"multiMLP_L8_N64_D0.1_CV2"
"16",6,0.241621917194847,59.8700000000008,"multiMLP_L8_N64_D0.1_CV2"
"17",7,0.357606998156364,53.5399999999991,"multiMLP_L8_N64_D0.1_CV2"
"18",8,0.362581936036418,54.4899999999998,"multiMLP_L4_N64_D0.1_CV2"
"19",9,0.469801761481032,87.7099999999991,"multiMLP_L8_N64_D0.1_CV2"
"20",10,0.299346488213026,54.8999999999996,"multiMLP_L4_N64_D0.1_CV2"
