"","X","acc","comptimes"
"1",1,0.614706181964167,568.914999999994
"2",2,0.62159335441648,571.245999999999
"3",3,0.650301920036275,568.013999999996
"4",4,0.672403708423489,565.62000000001
"5",1,0.644771743954278,571.026999999987
"6",2,0.606011440895509,572.753999999986
"7",3,0.738740012587833,572.991000000009
"8",4,0.618897715427791,566.237999999998
"9",1,0.684539233492003,561.090000000011
"10",2,0.64073214626611,562.525999999998
"11",3,0.66675954167864,565.092000000004
"12",4,0.642093511360393,564.176999999996
"13",1,0.589083448740585,566.404999999999
"14",2,0.520796463358956,572.246999999988
"15",3,0.603610611565659,564.688000000009
"16",4,0.633637699853826,566.659
"17",1,0.651976638319811,565.141000000003
"18",2,0.698594303902284,569.891000000003
"19",3,0.703494822128138,569.340000000011
"20",4,0.658684918113174,567.074999999997
