"","X","acc","comptimes","archs"
"1",1,0.144568668730898,49.4699999999993,"multiMLP_L8_N64_D0.1_CV2"
"2",2,0.412848580153819,51.4399999999996,"multiMLP_L8_N64_D0.1_CV2"
"3",3,0.32561029324268,69.7700000000004,"multiMLP_L8_N64_D0.1_CV2"
"4",4,0.37222415369515,54.5299999999997,"multiMLP_L8_N64_D0.1_CV2"
"5",5,0.338963023755034,49.2600000000002,"multiMLP_L4_N64_D0.1_CV2"
"6",6,0.103727931207996,50.8899999999994,"multiMLP_L8_N64_D0.1_CV2"
"7",7,0.446037365867077,48.3100000000004,"multiMLP_L8_N64_D0.1_CV2"
"8",8,0.287976164734701,50.75,"multiMLP_L8_N64_D0.1_CV2"
"9",9,0.277521271892246,51.6700000000001,"multiMLP_L8_N16_D0.1_CV2"
"10",10,0.183320482683202,48.7799999999997,"multiMLP_L8_N64_D0.1_CV2"
"11",1,0.200200923353435,53.1700000000001,"multiMLP_L4_N16_D0.1_CV2"
"12",2,0.135969799350471,47.8000000000002,"multiMLP_L8_N64_D0.1_CV2"
"13",3,0.0256639803215397,50.5299999999997,"multiMLP_L8_N16_D0.1_CV2"
"14",4,0.205035245387304,53.5100000000002,"multiMLP_L4_N64_D0.1_CV2"
"15",5,0.159609781887424,66.25,"multiMLP_L4_N64_D0.1_CV2"
"16",6,0.177047421291526,50.5500000000002,"multiMLP_L8_N64_D0.1_CV2"
"17",7,0.157984440979291,50.3400000000001,"multiMLP_L8_N64_D0.1_CV2"
"18",8,0.24972587970637,55.8400000000001,"multiMLP_L8_N64_D0.1_CV2"
"19",9,0.414420900088642,52.7600000000002,"multiMLP_L8_N64_D0.1_CV2"
"20",10,0.188638416276243,50.2199999999993,"multiMLP_L8_N64_D0.1_CV2"
