"","X","acc","comptimes","archs"
"1",1,0.253196477715821,56.2999999999993,"multiMLP_L8_N64_D0.1_CV2"
"2",2,0.28059626743542,55.8700000000008,"multiMLP_L4_N64_D0.3_CV2"
"3",3,0.229425088148901,58.0599999999995,"multiMLP_L8_N64_D0.1_CV2"
"4",4,0.0896403184394316,56.1100000000006,"multiMLP_L8_N64_D0.1_CV2"
"5",5,0.210124951735604,57.6800000000003,"multiMLP_L8_N64_D0.1_CV2"
"6",6,0.098617968688022,55.9099999999999,"multiMLP_L8_N64_D0.1_CV2"
"7",7,0.25772339248572,55.7700000000004,"multiMLP_L8_N64_D0.1_CV2"
"8",8,0.0311507295355729,56.4099999999999,"multiMLP_L8_N64_D0.1_CV2"
"9",9,0.276781576589712,56.6400000000012,"multiMLP_L8_N64_D0.1_CV2"
"10",10,0.246711161673982,59.0799999999999,"multiMLP_L8_N64_D0.1_CV2"
"11",1,0.121366823811459,55.9400000000005,"multiMLP_L8_N64_D0.1_CV2"
"12",2,0.266291921725941,55.0900000000001,"multiMLP_L4_N64_D0.1_CV2"
"13",3,0.0162731074179863,55.119999999999,"multiMLP_L8_N64_D0.1_CV2"
"14",4,0.159401046500795,55.9400000000005,"multiMLP_L8_N64_D0.1_CV2"
"15",5,0.0703862132952861,57.25,"multiMLP_L8_N64_D0.1_CV2"
"16",6,0.13035496630533,54.8600000000006,"multiMLP_L8_N64_D0.1_CV2"
"17",7,0.12516388193854,57.5300000000007,"multiMLP_L8_N64_D0.1_CV2"
"18",8,0.18572660114822,56.5499999999993,"multiMLP_L8_N64_D0.1_CV2"
"19",9,0.164313726111321,56.1099999999988,"multiMLP_L8_N64_D0.1_CV2"
"20",10,0.204607741470488,56.2300000000014,"multiMLP_L8_N64_D0.1_CV2"
