"","X","acc","comptimes"
"1",1,0.707635134184431,762.52900000001
"2",2,0.643045913383601,758.197999999989
"3",3,0.67669093673791,767.142000000007
"4",4,0.720480357121091,767.241999999998
"5",1,0.574790348484361,787.544999999998
"6",2,0.629986999943226,761.771999999997
"7",3,0.693990232447057,763.307000000001
"8",4,0.55964090132238,764.091
"9",1,0.639513853993324,771.449999999997
"10",2,0.734398196938477,802.013999999996
"11",3,0.695706051487752,798.936000000002
"12",4,0.659355131143811,767.923999999999
"13",1,0.638775621746956,809.819999999992
"14",2,0.622630262691627,777.968999999997
"15",3,0.620818744100641,768.163
"16",4,0.679483818419214,771.647000000012
"17",1,0.753700518589152,780.453000000009
"18",2,0.719565436637834,802.740000000005
"19",3,0.635545400220129,772.845000000001
"20",4,0.680081342053121,771.967999999993
