"","acc","comptimes","penG","penE","subset"
"1",0.676385364875575,33.361,0.671101903045066,0.94077337002181,"F1-F2-F3-F5-F7-F8"
"2",0.617316685778462,26.845,0.692055011238383,0.942438939914378,"F2-F4-F5"
"3",0.647193547969627,27.366,0.678428211973773,0.939763806909601,"F1-F2-F5-F6-F7"
"4",0.725165031341076,27.984,0.682309398082142,0.941318723268913,"F1-F2-F4-F5-F6-F7-F8"
"5",0.659524919002053,27.657,0.670403843457623,0.941336207425209,"F3-F4-F6-F7-F8"
"6",0.645226256745224,27.86,0.682298627838215,0.94324468264978,"F1-F2-F3-F4-F5-F6-F7-F8"
"7",0.737053549118654,27.806,0.689084665862013,0.943961269353459,"F1-F2-F4-F5-F6-F7-F8"
"8",0.64721221428958,26.345,0.688394811820704,0.93959186476175,"F1-F2-F3-F4-F5-F6"
"9",0.745690881557285,27.348,0.671916904189232,0.945501620169794,"F1-F2-F4-F6-F7-F8"
"10",0.662798100745433,26.227,0.685039009910838,0.941657340723672,"F2-F4-F5-F6-F7"
"11",0.652699839114353,26.247,0.693513667045654,0.943710313744049,"F2-F3-F4-F5-F6"
"12",0.633485258855062,27.932,0.698226193009857,0.939623104108067,"F1-F2-F3-F4-F5-F7"
"13",0.697241562797041,26.416,0.679972022973134,0.940931323725094,"F1-F2-F4-F5-F7-F8"
"14",0.622628857432619,26.067,0.686958891641273,0.942968717846257,"F1-F2-F4-F7-F8"
"15",0.651296780863769,26.632,0.685723176354867,0.937685620810587,"F1-F2-F3-F6-F7"
"16",0.656688553772411,25.765,0.691019480346741,0.945141557497656,"F1-F3-F5-F6-F7"
"17",0.679539063640744,26.889,0.6699559015786,0.940728014708319,"F2-F3-F5-F7-F8"
"18",0.750035574529871,26.992,0.696502705245445,0.941243879311433,"F1-F2-F5-F6-F7-F8"
"19",0.660501646836319,25.869,0.695301312264225,0.940283043206262,"F1-F3-F4-F5-F6-F7-F8"
"20",0.666943469870452,24.9829999999999,0.686969675587569,0.94123863086384,"F1-F2-F3-F4-F5"
"21",0.65396166104037,26.587,0.694365805649491,0.940488635711455,"F2-F4-F7"
"22",0.79707549071699,26.127,0.68053533781695,0.944222380639493,"F1-F2-F3-F4-F5-F6-F7-F8"
"23",0.680805736179223,27.33,0.675087993928506,0.940658501976926,"F2-F3-F5-F7"
"24",0.642641239333424,25.8679999999999,0.678959105002867,0.945291197021084,"F2-F3-F5-F7"
"25",0.673192470265105,25.787,0.686981971029818,0.944150689144212,"F1-F2-F3-F4-F6-F7"
"26",0.488440904643838,26.9110000000001,0.690587922617576,0.945028354073416,"F2-F3-F5-F6-F8"
"27",0.653773341669774,27.183,0.658661782877585,0.944640051786042,"F1-F2-F4-F5-F6-F7"
"28",0.65361101708802,26.3879999999999,0.687363548276657,0.941116035623036,"F1-F2-F5-F6-F8"
"29",0.61551653293454,28.0409999999999,0.692802330364816,0.9366198300684,"F1-F2-F3-F4-F5-F6-F7"
"30",0.705204533131125,26.213,0.688198658300808,0.938319497040403,"F1-F2-F3-F4-F5-F6-F8"
"31",0.783178883362554,24.754,0.682747533538661,0.943259267453873,"F1-F3-F4-F5-F6-F7"
"32",0.704297580064322,25.405,0.681626410953612,0.938188431417749,"F1-F2-F3-F4-F6-F7"
"33",0.685355385574459,26.357,0.672645074624526,0.941168137499524,"F1-F2-F3-F4-F5-F8"
"34",0.682605221838499,25.6719999999999,0.680387128858755,0.938568988679372,"F2-F3-F5-F6-F8"
"35",0.596451167202247,24.8869999999999,0.673948677882878,0.937756535142079,"F1-F2-F3-F4-F5-F6-F8"
"36",0.638597622089085,24.109,0.679222152743735,0.946502946631857,"F1-F2-F4-F5"
"37",0.657646812795389,26.194,0.685063375858144,0.939615779421217,"F3-F4-F5-F7-F8"
"38",0.632765346607892,27.807,0.670147721639102,0.936628283562413,"F1-F2-F3-F4-F6-F7"
"39",0.602970689793211,25.823,0.683460680143736,0.940478065880869,"F2-F3-F4-F5-F7"
"40",0.621283262955963,25.6219999999998,0.68423621268781,0.93669893893464,"F1-F2-F3-F5-F6-F8"
"41",0.765128984190663,26.8140000000001,0.682979342717092,0.94184047599528,"F1-F2-F3-F4-F6-F8"
"42",0.720573523499905,28.325,0.6787918407752,0.937569606368749,"F1-F2-F3-F4-F5-F6-F7-F8"
"43",0.632368505942381,26.3009999999999,0.683644940973624,0.939455078435557,"F1-F3-F4-F5-F6-F7"
"44",0.693104322884086,26.8410000000001,0.686093879862638,0.93978032024944,"F1-F2-F3-F4-F5-F6-F8"
