"","X","acc","comptimes","archs"
"1",1,0.178622763077863,64.739999999998,"multiMLP_L8_N64_D0.1_CV2"
"2",2,0.362748279691595,59.6399999999994,"multiMLP_L8_N64_D0.1_CV2"
"3",3,0.319882422412686,62.6500000000015,"multiMLP_L8_N64_D0.1_CV2"
"4",4,0.387777640769572,60.4200000000019,"multiMLP_L8_N64_D0.1_CV2"
"5",5,0.313324057890106,61.2599999999984,"multiMLP_L8_N64_D0.1_CV2"
"6",6,0.126317113168375,61,"multiMLP_L8_N64_D0.1_CV2"
"7",7,0.345302048071225,60.3700000000026,"multiMLP_L8_N64_D0.1_CV2"
"8",8,0.176493098592885,58.8199999999997,"multiMLP_L8_N64_D0.1_CV2"
"9",9,0.307799796920649,62.8299999999981,"multiMLP_L8_N64_D0.1_CV2"
"10",10,0.227037837239049,61.0299999999988,"multiMLP_L8_N64_D0.1_CV2"
"11",1,0.175932192522163,59.9200000000019,"multiMLP_L8_N64_D0.1_CV2"
"12",2,0.308685071976912,59.7099999999991,"multiMLP_L8_N64_D0.1_CV2"
"13",3,0.0314829794197901,58.7200000000012,"multiMLP_L8_N64_D0.1_CV2"
"14",4,0.184194304748662,58.3899999999994,"multiMLP_L8_N64_D0.1_CV2"
"15",5,0.213991305847814,234.540000000001,"multiMLP_L8_N64_D0.1_CV2"
"16",6,0.22035417482595,67.1399999999994,"multiMLP_L8_N64_D0.1_CV2"
"17",7,0.2015930399007,65.9599999999991,"multiMLP_L8_N64_D0.1_CV2"
"18",8,0.37154299564874,64.6500000000015,"multiMLP_L8_N64_D0.1_CV2"
"19",9,0.360912563883305,63.010000000002,"multiMLP_L8_N64_D0.1_CV2"
"20",10,0.231949031444853,62.0900000000001,"multiMLP_L8_N64_D0.1_CV2"
