"","X","acc","comptimes"
"1",1,0.792787202710266,766.334000000003
"2",2,0.761331549285637,760.492999999988
"3",3,0.74487888336792,767.771999999997
"4",4,0.830620439348301,764.375
"5",1,0.716888599382855,765.567999999999
"6",2,0.741096919709132,769.021999999997
"7",3,0.802077254233471,763.092000000004
"8",4,0.741109422614358,767.910999999993
"9",1,0.750862218406141,764.201000000001
"10",2,0.810012363327098,766.325000000012
"11",3,0.770081436599747,766.402000000002
"12",4,0.751205992283623,760.686999999976
"13",1,0.791461478799185,763.839000000007
"14",2,0.725664150108441,771.477000000014
"15",3,0.742853225808032,772.742999999988
"16",4,0.747179101585662,769.204999999987
"17",1,0.793171357269527,767.286999999982
"18",2,0.800335883550237,771.113000000012
"19",3,0.742383721834092,770.327000000019
"20",4,0.743678712657769,768.236000000004
