"","X","acc","comptimes"
"1",1,0.408436556741518,408.393999999999
"2",2,0.445251418463313,414.531
"3",3,0.195541097586865,406.699
"4",4,0.412121005449736,409.13
"5",1,0.310812878954048,409.405
"6",2,0.359482905670062,412.926
"7",3,0.565396384097305,405.7
"8",4,0.393634172381832,408.419
"9",1,0.516658741098405,407.396
"10",2,0.442466063316463,404.846
"11",3,0.557529791399544,412.23
"12",4,0.443913333927732,406.931
"13",1,0.388383898312431,415.291
"14",2,0.44873323451029,408.724
"15",3,0.375996049693805,413.501
"16",4,0.399567941206685,416.048
"17",1,0.314237584556001,341.593
"18",2,0.426731741693125,337.003
"19",3,0.460848810711524,339.762
"20",4,0.532986060175891,340.157
