"","X","acc","comptimes"
"1",1,0.859743678787099,473.248999999996
"2",2,0.908926513555355,475.485000000001
"3",3,0.863951086153704,468.142999999996
"4",4,0.904623569592557,471.69200000001
"5",1,0.883647643670936,482.327000000005
"6",2,0.858660570644323,481.540000000008
"7",3,0.9230980810307,481.895000000004
"8",4,0.897346797248107,478.959000000003
"9",1,0.912210875508346,473.811000000002
"10",2,0.896866244085726,475.555999999997
"11",3,0.923281490795538,477.969999999987
"12",4,0.890233605055759,474.081000000006
"13",1,0.888985239119362,477.881999999998
"14",2,0.905353264863788,479.582999999999
"15",3,0.851932796325137,473.527000000002
"16",4,0.897812456028453,478.087
"17",1,0.869346988350683,448.885999999999
"18",2,0.902043681652707,407.675000000003
"19",3,0.903990607153303,413.764999999999
"20",4,0.922145147811965,407.838000000003
