"","X","acc","comptimes"
"1",1,0.613691256729346,373.471000000001
"2",2,0.569054989565392,376.120000000003
"3",3,0.464628145997671,372.577000000001
"4",4,0.580518479757333,375.970999999998
"5",1,0.597363438879939,373.16
"6",2,0.572739992439438,374.089
"7",3,0.659804648234467,375.870999999999
"8",4,0.578797574862715,377.163
"9",1,0.636101009988049,369
"10",2,0.660849936723212,365.466
"11",3,0.697364635959016,372.478000000003
"12",4,0.557054930206139,372.700999999997
"13",1,0.543999482522176,376.248
"14",2,0.55373000065246,368.428
"15",3,0.479454644001549,373.502
"16",4,0.50306735958561,376.100000000002
"17",1,0.574825070721342,324.043000000001
"18",2,0.567247612673877,323.822
"19",3,0.560160928504629,326.236999999997
"20",4,0.590450253017503,325.786999999997
