"","X","acc","comptimes"
"1",1,0.453626088007467,368.677
"2",2,0.52694210591636,373.774999999998
"3",3,0.403427840104792,371.521999999997
"4",4,0.542589421855469,371.912
"5",1,0.498656367556145,368.918000000001
"6",2,0.457352882258425,368.222999999998
"7",3,0.634322698196835,374.167000000001
"8",4,0.543406013555821,378.789999999997
"9",1,0.600026461809457,367.809000000001
"10",2,0.494075557056075,368.375
"11",3,0.646502760408416,371.219000000001
"12",4,0.617079120371261,373.762999999999
"13",1,0.573626270745587,377.911
"14",2,0.479576620907287,366.232
"15",3,0.492028859493306,375.128000000001
"16",4,0.588206184292955,372.588
"17",1,0.466058608912323,329.871999999999
"18",2,0.558659290035604,324.210999999999
"19",3,0.586947934215018,326.324000000001
"20",4,0.583328676771816,325.467000000001
