"","acc","acc.RC","comptimes"
"1",0.517538959190178,0.578363057585233,116.085999999999
"2",0.578971193391276,0.55703807772604,122.992000000002
"3",0.517522204484382,0.502586236382409,126.179
"4",0.516943787512728,0.453177900246311,129.096000000001
"5",0.493914773495061,0.507514362975421,124.502
"6",0.527791746809343,0.48772680741937,128.519999999997
"7",0.473982206074486,0.515877612542239,124.116999999998
"8",0.54355547844297,0.540747865907432,123.237999999998
"9",0.483226964292919,0.437838671370105,124.781999999999
"10",0.529502413043358,0.504044380013277,124.135000000002
"11",0.561170076341403,0.652090128454598,120.212999999996
"12",0.470520483458923,0.479316716628316,120.199999999997
"13",0.487355353226752,0.449596476367457,126.890999999996
"14",0.499775750696869,0.443754033735081,125.129999999997
"15",0.490632096231639,0.403022690488653,129.285000000003
"16",0.470531467463817,0.507925192091205,127.723000000005
"17",0.568908374827538,0.468585676219292,129.519999999997
"18",0.592824471446235,0.583321391039471,126.546999999999
"19",0.51923464503716,0.507639637793463,123.608
"20",0.541732249176871,0.619979043860514,125.114999999998
"21",0.56286820957574,0.518846493315662,122.754999999997
"22",0.573110244673152,0.522038578502584,124.654999999999
"23",0.478511210895208,0.482749520051161,124.207000000002
"24",0.410115625188858,0.469404189040139,122.170999999995
"25",0.433538822284423,0.450220319954385,127.878000000004
"26",0.536255792338017,0.513745229467874,123.223999999995
"27",0.464137231348576,0.486489578642883,121.150000000001
"28",0.532881292154711,0.516168663923198,124.554000000004
"29",0.532474531387157,0.545551849795585,119.579999999994
"30",0.444568352512856,0.390131856681366,121.227000000006
"31",0.511730678763306,0.48021145186196,120.162000000004
"32",0.506927884281592,0.436826600186434,118.314999999995
"33",0.479144542456438,0.389986478071395,121.382999999994
"34",0.499941658306629,0.501329446199316,122.879000000001
"35",0.516501555953113,0.475062098575144,120.669999999998
"36",0.581462017028329,0.440268199652823,123.422000000006
"37",0.459425036160634,0.479554975672111,120.817999999999
"38",0.547442251980229,0.529496915353348,122.268000000004
"39",0.594932023406688,0.572525597150481,127.458999999995
"40",0.597213383379965,0.490763495437006,121.881000000001
"41",0.549992420061714,0.460404333255504,122.358
