"","acc","pen","comptimes"
"1",0.484753586676613,0.00108346426799656,22.478
"2",0.384362660455687,0.000761695338806054,16.224
"3",0.29168444781667,0.000670153062842467,19.407
"4",0.265393439631535,0.00108433032347636,17.473
"5",0.29543122599964,0.000579845779764063,17.236
"6",0.247537123677497,0.000938474227096928,16.253
"7",0.383457829245798,0.0010077289951599,16.977
"8",0.30962166827747,0.00208931508103829,15.819
"9",0.347220582866795,0.00237054242348343,13.877
"10",0.257806604194912,0.000797047688458193,16.768
"11",0.407991871494875,0.00104979588705149,16.343
"12",0.363023477722655,0.00117096555787899,14.807
"13",0.324216681083987,0.000586393714876196,15.312
"14",0.411843406225526,0.00117560281188601,15.917
"15",0.350226982585022,0.00079917889836765,22.63
"16",0.316431274247252,0.000229267270835527,20.947
"17",0.185044463946825,0.00103746887224716,17.602
"18",0.314265483900892,0.00188223073492576,15.104
"19",0.355746973882604,0.00133414760719648,16.99
"20",0.295027256542163,0.00058532391661031,18.261
"21",0.412381860294301,0.00104337293005902,17.793
"22",0.337593407810598,0.000744315531005811,16.868
"23",0.339798758615204,0.00051243071467215,18.171
"24",0.341125385318162,0.00107321237202774,17.717
"25",0.439174588522023,0.00218299566174998,16.901
"26",0.347805607434392,0.000965062318953471,16.089
"27",0.343460098385524,9.59344202917988e-05,20.853
"28",0.353545289711079,0.00137151617992917,15.629
"29",0.414710958481944,0.000439617338096461,22.993
"30",0.423701920713209,0.0016173714181247,17.595
"31",0.279588198752362,0.00137235034096633,16.701
"32",0.292465914407654,0.00165354849185665,16.905
"33",0.205376112693062,0.000921082269848946,17.177
"34",0.321380763869608,0.000575258159605368,18.881
"35",0.326113090792842,0.00095407386197238,17.128
"36",0.28376063796514,0.00154338721950256,16.551
"37",0.298242898270485,0.000678909925787151,17.676
"38",0.300915766836773,0.000800212277552859,17.343
"39",0.302059127729111,0.00140222622753089,15.863
"40",0.278230858078134,0.000996626364045809,17.977
"41",0.244267021663182,0.00135176399910626,17.806
"42",0.394679111112055,0.000929413564721159,16.274
"43",0.342965506485936,0.000997274832754699,20.493
"44",0.284161490346633,0.00081430933404193,17.279
"45",0.376042440428747,0.000763208737383649,17.888
"46",0.291222155315494,0.00103008124149095,18.813
"47",0.273809564889984,0.000618354706620337,18.254
"48",0.344697074224123,0.00108261479466183,18.388
"49",0.315309654835475,0.00110163898141994,17.895
"50",0.342889804239975,0.00067338475656622,18.151
"51",0.296777121764652,0.000514154380971553,19.16
"52",0.365213553914865,0.000675029316286864,18.922
"53",0.299171586706487,0.000956602660572795,18.466
"54",0.296996766802573,0.000728099038086713,18.868
"55",0.348354127168302,0.00107731061606711,17.046
"56",0.190479721776008,0.00102388878135319,17.033
"57",0.265515990503899,0.000825513287783318,21.555
"58",0.368019193731125,0.00166468484528631,18.959
"59",0.38747903356752,0.000398759059870513,20.996
"60",0.409935574390324,0.00121354910444184,17.354
"61",0.426230920846368,0.00114008942667788,18.143
"62",0.331176340407427,0.00158735475758471,17.074
"63",0.348152942662034,0.00201997401890325,15.445
"64",0.400075478129029,0.000829850464861983,18.06
"65",0.394987340285102,0.000595378446301234,17.425
"66",0.213929793763165,0.00170781264945489,16.764
"67",0.320741119993558,0.00149949958467998,16.224
"68",0.33981461008273,0.00132988020085966,16.86
"69",0.38141255392164,0.000896833340533259,16.758
"70",0.315774411465614,0.00140801847515758,14.728
"71",0.310040589329197,0.000861191533489913,19.61
"72",0.431198708489717,0.00164313486277853,17.429
"73",0.597809771069948,0.00101327075646164,19.425
"74",0.341079169495058,0.00182639934245058,16.588
"75",0.403649375290477,0.00102864932964731,16.343
"76",0.383300467682038,0.0013813559125608,16.745
"77",0.389788571624861,0.00110352698299278,18.656
"78",0.379930529096193,0.000737642866568066,17.709
"79",0.248437384506864,0.000617680567407404,16.877
"80",0.224320655237114,0.0012998077021486,16.213
"81",0.308597122169434,0.00194805577549796,16.562
"82",0.297525999207973,0.00131772893790126,17.408
"83",0.22565127127119,0.00182839062240397,16.392
"84",0.2761282831387,0.00214887423204163,15.158
"85",0.205379139983086,0.000746550582768655,20.541
"86",0.403433009454607,0.000675967075091613,20.033
"87",0.633971597834112,0.000819251699240465,18.299
"88",0.406370174266674,0.000356004895687836,18.286
"89",0.277059901176631,0.0006754104210462,19.255
"90",0.310574280920589,0.00060639441153208,19.734
"91",0.262665863165361,0.00085529364036377,17.018
"92",0.393958594465554,0.0010796437249475,18.099
"93",0.385656475456553,0.00113040704355796,17.48
"94",0.256546886987034,0.00130242135157167,17.144
"95",0.290773321669176,0.00139920949390332,15.211
"96",0.391930635750227,0.000612928005280151,16.183
"97",0.262632509999652,0.00086361014844931,15.7739999999999
"98",0.340715168871472,0.00147632124973244,15.438
"99",0.526452705405718,0.000884036218176166,20.215
"100",0.367465009136285,0.000565627688272323,17.626
"101",0.186079108818425,0.0013377709323624,16.799
"102",0.293691959074579,0.000873307743689426,17.065
"103",0.342977692144101,0.00151681474797271,18.549
"104",0.261535788035071,0.000668369458011605,16.571
"105",0.38511815800378,0.0010993281985246,20.456
"106",0.3811306029294,0.00155224347435262,18.106
"107",0.312600861897502,0.00280512576311269,15.521
"108",0.299562654093183,0.00183082008250206,15.51
"109",0.305224816218182,0.000424875209562721,19.402
"110",0.364955018881492,0.000994248379061669,18.37
"111",0.248013561294519,0.00144151873438842,17.624
"112",0.299322660522573,0.00145430533701733,14.802
"113",0.465053026252023,0.000602636984653309,22.295
"114",0.334513912483483,0.00207383283572109,15.827
"115",0.322178280157329,0.00218852196576115,18.117
"116",0.504037117732998,0.000904731648263913,18.399
"117",0.431508984503874,0.000630757587243986,19.755
"118",0.468109304871525,0.00067835290999573,17.902
"119",0.391400276711682,0.00144760361317146,16.661
"120",0.325910235179527,0.00124039433009674,17.851
"121",0.33209148481904,0.00138452804844452,16.631
"122",0.351915967772441,0.00097452532547284,16.985
"123",0.392613860568746,0.00155401459175365,16.239
"124",0.162986263384206,0.00085114205483156,18.268
"125",0.296730377684388,0.000673414191730843,17.944
"126",0.439709291306812,0.00112535447289079,17.543
"127",0.322809059547979,0.000602665426647308,24.13
"128",0.274176856492847,0.000721960185120469,16.09
"129",0.276731153356412,0.00142212646956165,15.975
"130",0.332531705491462,0.00106303125542381,17.1
"131",0.385467874370787,0.00149183565914001,17.402
"132",0.3343535279069,0.00101069919364797,16.437
"133",0.254096027343165,0.000970111766210657,16.503
"134",0.358335100500526,0.00110716141072787,18.069
"135",0.204993445736285,0.000565795483707343,17.032
"136",0.285757791389393,0.000499098247478205,18.551
"137",0.254782195070926,0.000743702892006614,17.394
"138",0.242946021195616,0.00101678520420101,17.145
"139",0.452744030438245,0.000997852348178971,15.939
"140",0.238138383296419,0.00153159358611088,17.038
"141",0.231169242034706,0.000749292015365778,19.433
"142",0.211210656292268,0.000827160962709608,18.769
"143",0.231701742364214,0.000926285134568307,16.522
"144",0.228175903450672,0.000914242814168916,17.384
"145",0.39705307967795,0.001094218945262,18.15
"146",0.370758493208274,0.000917686009150465,17.777
"147",0.31089641631453,0.00063835539363102,18.925
"148",0.251980314414232,0.00100823749763886,17.843
"149",0.440331762306713,0.000840779550751513,17.999
"150",0.248666961654977,0.00199760437247704,15.779
"151",0.361249976326794,0.000457637933402979,20.18
"152",0.22210246970252,0.000573867822985936,17.402
"153",0.396430171007226,0.00173832290388624,16.201
"154",0.471205781999573,0.000359671926147261,18.141
"155",0.284922057273578,0.000344833113551028,22.581
"156",0.283868025480572,0.000420896575461597,20.501
"157",0.304255479797063,0.00095768790658751,16.483
"158",0.321280509398246,0.000715275599650776,18.329
"159",0.359932119667662,0.00064791977831416,18.502
"160",0.260827975484949,0.00208669640347046,15.133
"161",0.261256482482601,0.000443764683627878,19.363
"162",0.318212508242696,0.000892923379211219,16.786
"163",0.277528579231605,0.000524631890725955,17.992
"164",0.514895883233344,0.00213777352424712,15.904
"165",0.291794253824864,0.000630219584400327,18.817
"166",0.437154513132223,0.000597737821218302,18.595
"167",0.328279194979065,0.000915794996067629,15.22
"168",0.170982269684105,0.000739729160331612,15.61
"169",0.302187064222878,0.000550352813910346,20.479
